Holloway (Hey, Love)	Wildcat! Wildcat!	http://soundcloud.com/wildcat-wildcat/holloway-hey-love
Learn To Fly	FKJ (Jordan Rakei remix)	http://soundcloud.com/fkj-2/fkj-learn-to-fly-feat-jordan-rakei
Inside Out	Spoon (Tycho remix)	http://soundcloud.com/tycho/spoon-inside-out-tycho-version
I Learned From The Best	Whitney Houston (Gryffin remix)	http://soundcloud.com/gryffinofficial/whitney-houston-i-learned-from-the-best-gryffin-remix-1
Ascension	Maxwell (aywy. & Sh?m remix)	http://soundcloud.com/abstractyouth/maxwell-ascension-aywy-shm-edit
Seesaw	Club Kuru	http://soundcloud.com/clubkuru/seesaw
Beneath The Surface	Demons Of Ruby Mae	http://soundcloud.com/demonsofrubymae/beneaththesurface
Paint It Gold	Glen Check (Jean Tonique remix)	http://soundcloud.com/glen-check/paint-it-gold-jean-tonique
More Than Material	Roseaux feat. Aloe Blacc (Nicolai Toma remix)	http://soundcloud.com/nicothoma/roseaux-more-than-material-feat-aloe-blacc-nicolai-toma-edit
Now I Feel Good (Club Edit)	Starsmith	http://soundcloud.com/ministryofsound/starsmith-now-i-feel-good
Twin	Oslo Parks	http://soundcloud.com/oslo-parks/twin
Sell It To Me	5ths feat. Jarryd Klapper	http://soundcloud.com/black-mu-sic-babyy/5ths-sell-it-to-me-feat-jarryd-klapper
Dreamers	Hopium feat. Phoebe Lou	http://soundcloud.com/highonhopium/dreamers
My Friend Has Swimming Pool	Mausi (Star Slinger remix)	http://soundcloud.com/wearemausi/my-friend-has-swimming-pool-star-slinger-remixshazam-to-download-for-free
Space	Barney Artist feat. Tom Misch	http://soundcloud.com/barneyartist/barney-artist-space-prod-by-tom-misch
Stranger	Chris Malinchak feat. Mikky Ekko	http://soundcloud.com/chrismalinchak/stranger
Flying High	Falcon Punch, Pixelated	http://soundcloud.com/falcon-punch/flying-high
Gold Silver Diamond	Generationals	http://soundcloud.com/polyvinyl-records/generationals-gold-silver-diamond-1
Happens	Sampha (Lucian remix)	http://soundcloud.com/lucianofficial/sampha-happens-lucian-remix
Weekend	Priory	http://soundcloud.com/prioryband/priory-weekend
Her	The Code	http://soundcloud.com/chill/the-code-her
No Particular One	Theophilus London	http://soundcloud.com/radicallyrandom/theophilus-london-no-particular-one
A Place Like This	Majid Jordan	http://soundcloud.com/majidjordan/majid-jordan-a-place-like-this
Wild Motion (Set It Free)	Miami Horror	http://soundcloud.com/miami-horror/miami-horror-wild-motion-set-it-free
#1 All Time Low	Lawrence Rothman	http://soundcloud.com/lawrence-rothman/1-all-time-low
I Got What You Need (Every Night)	Lane 8 feat. Bipolar Sunshine	http://soundcloud.com/lane8music/lane-8-feat-bipolar-sunshine-i-got-what-you-need-every-night
ILYSB	LANY	http://soundcloud.com/thisislany/ilysb
Chillin Out	Reginald Garland (Poolside remix)	http://soundcloud.com/bad-bitch-sweeping/reginald-garland-chillin-out-poolside-edit
Break My Fall	Golden Coast	http://soundcloud.com/wearegoldencoast/break-my-fall
Coming Down (Hi Life Radio Edit)	Monkey Safari	http://soundcloud.com/monkeysafari/monkey-safari-coming-down-hi
Give It Up (Ra Ra Riot Remix)	EXROYALE	http://soundcloud.com/exroyale/give-it-up-ra-ra-riot-remix-1
Gold	Chet Faker (Flume remix)	http://soundcloud.com/flume/chet-faker-gold-flume-re-work-1
Waiting	FKJ feat. Madelyn Grant	http://soundcloud.com/fkj-2/01-waiting-feat-madelyn-grant-from-take-off-ep-out-on-the-21st-of-july-on-roche-musique
Wrote A Song About You	MNEK (Leo Kalyan remix)	http://soundcloud.com/mnek-1/wrote-a-song-about-you-leo-kalyan-remix
All Night Long (Lionel Richie Cover)	Penguin Prison	http://soundcloud.com/penguin-prison/all-night-long
There Is A Light	RBTS WIN, The Smiths	http://soundcloud.com/rbtswin/there-is-a-light-smiths-cover
Make A Stand	Embody (Barnaby remix)	http://soundcloud.com/iamembody/make-a-stand-feat-barnaby
Birthday Girl	Northern Electric	http://soundcloud.com/adam-smith/birthdaygirl
I Belong To You	Rome (Gryffin remix)	http://soundcloud.com/gryffinofficial/rome-i-belong-to-you-gryffin-remix
Take Shelter	Years and Years	http://soundcloud.com/yearsandyears/take-shelter-1
Mecca	Wild Beasts (SOHN remix)	http://soundcloud.com/sohn/wild-beasts-mecca-sohn-remix
Trippin' Like I Do	Mystic Braves	http://soundcloud.com/mysticbraves/trippin-like-i-do
Goodbye	Spazzkid	http://soundcloud.com/spazzkid/goodbye
Do You	Diversa	http://soundcloud.com/diversas-hidden-cave/diversa-do-you
Hero	Wildcat! Wildcat!	http://soundcloud.com/wildcat-wildcat/hero
Love Alight	Crystal Fighters	http://soundcloud.com/crystalfighters/love-alight
Sun Goes Down	Freddy Verano, Felix Jaehn	http://soundcloud.com/inspirationofmusic-newberth/felix-jaehn-freddy-verano-sun-goes-down
Best Friend	Foster The People (Dim Sum remix)	http://soundcloud.com/soundress/foster-the-people-best-friend-dim-sum-remix
So Good	Nao vs. A. K. Paul	http://soundcloud.com/thisnao/nao-vs-a-k-paul-so-good
Won't Look Back	Duke Dumont	http://soundcloud.com/dukedumont/wont-look-back
Reds	Kidepo	http://soundcloud.com/kidepomusic/reds-1
Feel Your Love	Falqo	http://soundcloud.com/falqo-official/feel-your-love
I Got A Thrill (Original Mix)	Sons Of Maria	http://soundcloud.com/sonsofmaria/sons-of-maria-i-got-a-thrill
Tropical Chancer	La Roux	http://soundcloud.com/la-roux-official/la-roux-tropical-chancer
These Days	Ab-Soul (The O'My's remix)	http://soundcloud.com/ab-soul-these-days/ab-soul-these-days-feat-the-omys
Worry	Jack Garratt	http://soundcloud.com/jackgarratt/worry-1
Hear Your Heart	James Bay (Tontario remix)	http://soundcloud.com/tontario/james-bay-hear-your-heart-tontario-edit
In My Teeth	The Rosebuds	http://soundcloud.com/western_vinyl/the-rosebuds-in-my-teeth
West Coast (Lana Del Rey cover)	James Vincent McMorrow	http://soundcloud.com/justchillout/james-vincent-mcmorrow-west-coast-lana-del-rey-cover
Does	Pompeya	http://soundcloud.com/noshamenow/pompeya-does
Deep End	Coucheron feat. Eastside, Mayer Hawthorne	http://soundcloud.com/coucheron/deep-end-ft-eastside-and-mayer-hawthorne
Amazon	Favored Nations	http://soundcloud.com/jupiterclique/amazon
In the Grass	Vacationer	http://soundcloud.com/vacationer/in-the-grass
Chloroform	Phoenix (Gopher & Devin remix)	http://soundcloud.com/phoenix/chloroform-gopher-devin-remix
Time of the Season	The Zombies (D.VELOPED remix)	http://soundcloud.com/dveloped/the-zombies-time-of-the-season
Can't Do Without You	Caribou	http://soundcloud.com/caribouband/cant-do-without-you
Wasting My Young Years	London  Grammar (Star Slinger remix)	http://soundcloud.com/londongrammar/wasting-my-young-years-star-slinger
Here For You	Gorgon City feat. Laura Welsh (GRMM remix)	http://soundcloud.com/stoneyroads/gorgon-city-here-for-you-ft-laura-welsh-grmm-remix
Silver Screen (Slight Return)	Beat Connection	http://soundcloud.com/beatconnexion/silver-screen-slight-return
Latch	Disclosure (Saul Sweet remix)	http://soundcloud.com/saulsweet/disclosure-latch-saul-sweet-remix
Give You Up	Rudimental feat. Alex Clare	http://soundcloud.com/rudimentaluk/give-you-up-feat-alex-clare
Return To	#1 Dads feat. Tom Snowdon	http://soundcloud.com/pieater/1-dads-return-to-feat-tom-snowdon-about-face-lp-2014
Birds Don't Sing	TV Girl	http://soundcloud.com/groovydnb/tv-girl-birds-dont-sing
Isolate	Joe Hertz feat. Kaleem Taylor	http://soundcloud.com/joehertz/isolate-ft-kaleem-taylor
Heaven	New Navy	http://soundcloud.com/newnavy/heaven
Gates	Speak	http://soundcloud.com/hearspeakhere/gates
In The Shade	Best Youth, Moullinex	http://soundcloud.com/moullinex/best-youth-moullinex-in-the-shade
Tambourine Light	Woods	http://soundcloud.com/woodsist/woods-tambourine-light
I Wanna Get Better	Bleachers (RAC remix)	http://soundcloud.com/rac/bleachers-i-wanna-get-better-rac-mix
Shine	Felix Jaehn feat. Freddy Verano, Linying	http://soundcloud.com/felixjaehn/felix-jaehn-shine-feat-freddy-verano-linying-2
All The Time	Bahamas	http://soundcloud.com/bahamas/04-all-the-time
Midnight Blue	Mr Flash feat. Surahn	http://soundcloud.com/mr-flash/midnight-blue-feat-surahn
Cabin Built For Two	feat. Nick Price	http://soundcloud.com/moovmnt/nick-price-cabin-built-for-two
I Ain't Gonna Be The First To Cry	Bob Moses	http://soundcloud.com/the-bob-moses/i-aint-gonna-be-the-first-to-cry
Down on my Luck (Extended)	Vic Mensa	http://soundcloud.com/dylan-obrien-15/vic-mensa-down-on-my-luck
Cold	Rae Morris feat. Fryars	http://soundcloud.com/raemorris/cold-feat-fryars
High	Peking Duck (Yahtzel remix)	http://soundcloud.com/nickraymondg/peking-duck-high-yahtzel-remix-free-download
Time	Jungle (Lxury remix)	http://soundcloud.com/jungle-8/jungle-time-lxury-remix
All of the People	Panama Wedding (Cheap Talk remix)	http://soundcloud.com/cheaptalkmusic/all-of-the-people-cheap-talk
Life Support	Sam Smith	http://soundcloud.com/ambiiee26/sam-smith-life-support-lyric
Fix Me Up	Rush Midnight	http://soundcloud.com/rushmidnight/fix-me-up
Hot Lights	LANY	http://soundcloud.com/thisislany/hot-lights
Hurry On Now	Alice Russell (FKJ remix)	http://soundcloud.com/fkj-2/alice-russell-hurry-on-now-fkj-remix
Lost On The Way Home	Chromeo feat. Solange	http://soundcloud.com/chromeo/lost-on-the-way-home-feat-solange
Beware the Dog	The Griswolds	http://soundcloud.com/thegriswolds/beware-the-dog
Hesitation	Beat Connection	http://soundcloud.com/beatconnexion/hesitation
Mariner's Cross	Gdansk	http://soundcloud.com/gdansk/mariners-cross
In Pictures	St Tropez	http://soundcloud.com/st-tropez/in-pictures-1
Weight Of Love	The Black Keys	http://soundcloud.com/mmmusic/the-black-keys-weight-of-love
Girl	Vanilla	http://soundcloud.com/keats-collective/vanilla-girl-kc-volume-5-out-514
Asunder	Stee Downes (Gabe remix)	http://soundcloud.com/gabe/stee-downes-asunder-gabe-remix
Real Slow	Miami Horror (Midnight Pool Party remix)	http://soundcloud.com/midnightpoolparty/miami-horror-real-slow
Hard Time	Seinabo Sey	http://soundcloud.com/natalia-pechenko/seinabo-hard-time
Never Get Close	The Slow Revolt	http://soundcloud.com/theslowrevolt/never-get-close-edit
Arthur's Song	Atmosphere	http://soundcloud.com/onoprismatikosios/atmosphere-arthurs-song
I Won't Bend	Dawn Golden	http://soundcloud.com/dawn-golden/i-wont-bend
Finding Forever	Logic	http://soundcloud.com/dailyloudmusic/logic-finding-forever
Big Poppa	The Notorious B.I.G. (Lucas Chambon remix)	http://soundcloud.com/lucaschambon/the-notorious-big-big-poppa-lucas-chambon-remix
Tangerine Sky (I Love You The Most)	Blackbird Blackbird	http://soundcloud.com/blackbirdblackbirdsf/tangerine-sky-i-love-you-the-most
Purple Yellow Red Blue	Portugal. The Man (Muneshine remix)	http://soundcloud.com/muneshine/portugal-the-man-muneshine-remix
California Love	SomeKindaWonderful	http://soundcloud.com/somekindawonderful/somekindacali
Empire	Sean Nicholas Savage	http://soundcloud.com/arbutus-records/sean-nicholas-savage-empire
Lets Stay Together	Al Green (John Morales remix)	http://soundcloud.com/john-morales/al-green-lets-stay-together-m
Home By Now	Bombay Bicycle Club (Louis The Child remix)	http://soundcloud.com/louisthechild/homebynow
We Left (Night Version)	Rüfüs	http://soundcloud.com/rufussounds/we-left-night-version-1
Oola	Little India	http://soundcloud.com/littleindiaband/oola
Eems To Slide	Tom and Laura Misch	http://soundcloud.com/laura-emma-misch/eems-to-slide-tom-and-laura
A Selfish Man	Francis Lung	http://soundcloud.com/atelierciseaux/francis-lung-a-selfish-man
Curtains	Last Lynx	http://soundcloud.com/lastlynx/curtains
Grand Beach	Swim Good feat. S. Carey, Daniela Andrade	http://soundcloud.com/bedroomer/swim-good-ft-s-carey-daniela-andrade
Girl	Jamie XX	http://soundcloud.com/alessio-puliafito/jamie-xx-girl-1
Holocene	Bon Iver (Satchmode remix)	http://soundcloud.com/satchmode/bon-iver-holocene-satchmode-remix
Ivory	Movement	http://soundcloud.com/modularpeople/movement-ivory-2
Ezra's Interlude	Chromeo feat. Ezra Koenig	http://soundcloud.com/chromeo/ezras-interlude-feat-ezra-koenig
Savage	Ben Khan	http://soundcloud.com/benkhan/savage-1992
Cocaine Model	ZHU	http://soundcloud.com/zhu/cocaine-model
Forgive Me	Joel Compass (EMBRZ remix)	http://soundcloud.com/mrsuicidesheep/joel-compass-forgive-me-embrz-remix
The Wild Life	Vacationer	http://soundcloud.com/vacationer/wild-life
Lotta Love	Nicolette Larson (Joey Negro remix)	http://soundcloud.com/joeynegro/nicolette-larson-lotta-love
Cherry Cola	Bayou	http://soundcloud.com/martskvy/bayou-cherry-cola
Tear it Down	The Aston Shuffle (GAMPER & DADONI remix)	http://soundcloud.com/mgmrecords/the-aston-shuffle-tear-it-down-gamper-dadoni-remix
Ramble On	Led Zeppelin (Souleance remix)	http://soundcloud.com/souleance/led-zeppelin-ramble-on-souleance-re-edit
Black Tears White Lies	Luca Vasta (Roosevelt remix)	http://soundcloud.com/iamroosevelt/luca-vasta-black-tears-white
Don't Tell Me	Just Friends	http://soundcloud.com/otherpeoplerecords/just-friends-dont-tell-me
Patterns	TOURIST feat. Lianne La Havas	http://soundcloud.com/touristmusic/patterns
Deep Heart	ESSE	http://soundcloud.com/hearesse/esse-deep-heart
Thrill Me	Junior Jack (Gigamesh remix)	http://soundcloud.com/gigamesh/junior-jack-thrill-me-gigamesh-remix
History	Le P	http://soundcloud.com/bambousek-rec/le-p-history
Feeling Good	Solidisco feat. Nina Simone	http://soundcloud.com/edmtunestv/solidisco-feeling-good
Uncle Ace	Blood Orange (Kindness remix)	http://soundcloud.com/le-surf-club/blood-orange-uncle-ace
Old Friend	Hoodlem	http://soundcloud.com/hoodlemmusic/old-friend-1
Da Art of Storytellin	OutKast (Brendan Johnson remix)	http://soundcloud.com/brxndxnjxhnsxn/sasha-thumper
My Love	Route 94	http://soundcloud.com/johnmorph/my-love-route-94
Slip	Elliot Moss	http://soundcloud.com/elliotmoss/slip
Ride Wit Me	Nelly (Viceroy remix)	http://soundcloud.com/viceroymusic/nelly-ride-wit-me-viceroy
Gold	Chet Faker	http://soundcloud.com/chet-faker/gold
Hyper Paradise	SAINT WKND, Flume	http://soundcloud.com/wknd/flume-x-wknd-hyper-paradise
God's Whisper	Raury	http://soundcloud.com/raury/gods-whisper
Mary Jane	Rick James (Jean Tonique remix)	http://soundcloud.com/jeantonique/mary-jane-jean-tonique-edit
High Society	Yalls	http://soundcloud.com/goldrobotrecords/yalls-high-society
Fast Train	VIBES	http://soundcloud.com/indie-dance/fast-train-by-vibes
Long Story Short	ManiezzL	http://soundcloud.com/scheinizzl-max-manie/maniezzl-long-story-short
Repeat Pleasure	How To Dress Well	http://soundcloud.com/howtodresswell/repeat-pleasure
Blue Hour	Duck House	http://soundcloud.com/duckhousemusic/blue-hour-duck-house
She'll Move On	Home School	http://soundcloud.com/beechcoma/home-school-shell-move-on
Goddess	Chrome Sparks	http://soundcloud.com/chrome-sparks/goddess-1
Just Like Heaven	The Cure (The Penelopes remix)	http://soundcloud.com/thepenelopes/the-cure-just-like-heaven-the
Long Live A$AP (A$AP Rocky Cover)	Bipolar Sunshine	http://soundcloud.com/bipolarsunshine/bipolar-sunshine-long-live-a
Stay With Me	Sam Smith	http://soundcloud.com/mmmusic/sam-smith-stay-with-me
We Are The Rain	Flyte	http://soundcloud.com/paradyserecords/flyte-we-are-the-rain
Sweet	The Mercy Beat	http://soundcloud.com/the-mercy-beat/sweet
One Lane Lovers	Jensen Sportag	http://soundcloud.com/cascine/one-lane-lovers
It Feels Good To Be Around You	Yumi Zouma feat. Air France	http://soundcloud.com/cascine/yumi-zouma-it-feels-good-to-be
South California	CunninLynguists feat. Tunji	http://soundcloud.com/samir-nazim/cunninlynguists-south
Superstition	Stevie Wonder (Autograf remix)	http://soundcloud.com/autografmusic/stevie
Bloodsport	(Saul Sweet remix)	http://soundcloud.com/saulsweet/bloodsport-saul-sweet-remix
Cadillac Girl	OnlyReal	http://soundcloud.com/onlyreal/cadillac-girl
Habits Of My Heart	Jaymes Young (Sufjan Stevens remix)	http://soundcloud.com/thathard-magazine/habits-of-my-heart-sufjan-ste
For Your Love	Josh Record (Dot Major remix)	http://soundcloud.com/joshrecord/josh-record-for-your-love-dot
Bennie And The Jets	Miguel feat. Wale	http://soundcloud.com/thefewture/miguel-bennie-and-the-jets-ft
Youth	Ben Khan	http://soundcloud.com/benkhan/youth
Linger	Midnight Pool Party	http://soundcloud.com/midnightpoolparty/midnight-pool-party-linger
Porcelain	Frett	http://soundcloud.com/frettuk/frett-porcelain
Come As You Are	Little Roy	http://soundcloud.com/little-roy/come-as-you-are
Higher	Wookie feat. Zak Abel	http://soundcloud.com/wooxstar/wookie-ft-zak-abel
Rule My World	Kings Of Convenience (Velferd remix)	http://soundcloud.com/velferd/kings-of-convenience-rule-my-1
Younger	Seinabo Sey (Kygo remix)	http://soundcloud.com/kygo/seinabo-sey-younger-kygo-remix
Simple Song	Prelow	http://soundcloud.com/prelow/simple-song1
Hero	Paul Simon, Frank Ocean, Mick Jones, Diplo	http://soundcloud.com/kineticfusion00/hero
Small Hours	Roosevelt	http://soundcloud.com/greco-roman/roosevelt-small-hours-1
Good Enough To Keep	Tensnake feat. Nile Rodgers, Fiora	http://soundcloud.com/fiora/good-enough-to-keep-tensnake-feat-nile-rodgers-fiora
Paint Me Like A French Girl	Breakdlaw feat. The Glitchfox (ManiezzL remix)	http://soundcloud.com/scheinizzl-max-manie/breakdlaw-feat-the-glitchfox
Nuff	Royce Wood Junior	http://soundcloud.com/roycewoodjunior/nuff
Better in tune w the infinite	Jay Electronica feat. LaTonya Givens	http://soundcloud.com/cracktracks504/jay-electronica-better-in-tune
Touch	Shura	http://soundcloud.com/shura/shura-touch
Day By Day	Sons et al.	http://soundcloud.com/sons-et-al/day-by-day
Magnolia	Lee Fields & The Expressions	http://soundcloud.com/truthandsoulrecords/magnolia
Somewhere Over The Rainbow	Israel Kamakawiwo'ole (Thomas Jack remix)	http://soundcloud.com/thomasjackmusic/israel-kamakawiwoole-1
I Can't Keep Up	TOURIST feat. Will Heard	http://soundcloud.com/touristmusic/i-cant-keep-up
ATSW	Basecamp	http://soundcloud.com/basecampmusique/basecamp-atsw-1
Strangeness	Steve Benjamins	http://soundcloud.com/stevebenjamins/strangeness
Ready for your Love	Gorgon City feat. MNEK (Florian Paetzold remix)	http://soundcloud.com/florian-paetzold/mnek-ready-for-your-love
I'm On Fire (Bruce Springsteen Cover)	Du Tonc	http://soundcloud.com/dutoncmusic/du-tonc-im-on-fire-bruce
So High	Doja Cat (Beshken remix)	http://soundcloud.com/beshkenmusic/doja-cat-so-high-beshken-remix
Off My Mind	Moon Boots	http://soundcloud.com/frenchexpress/moon-boots-off-my-mind-preview
Forever	Chris Malinchak	http://soundcloud.com/dancingastronaut/chris-malinchak-forever
Simplethings	Miguel	http://soundcloud.com/indiesponivel/simplethings-miguel
We're Fading	(Parra for Cuva remix)	http://soundcloud.com/parraforcuva/loco-weare-fading-parra-for
Grapevine	Gladys Knight (Mr. Carmack remix)	http://soundcloud.com/forwardthinkers/grapevine-mr-carmack-remix
The Way I Feel	Bestfriends	http://soundcloud.com/thisisbestfriends/the-way-i-feel-1
Tear You Down	RAC feat. Alex Ebert	http://soundcloud.com/rac/tear-you-down-ft-alex-ebert
Crime	Real Estate	http://soundcloud.com/real-estate-the-band/crime-1
Rhythm Of The Night	Corona (Hotel Garuda remix)	http://soundcloud.com/hotelgarudamusic/rhythm-of-the-night-hotel
Foreva	Goodbye Chanel	http://soundcloud.com/goodbyechanel/goodbye-chanel
Busy Earnin'	Jungle	http://soundcloud.com/jungle-8/busy-earnin-1
Gold Snafu	Sticky Fingers	http://soundcloud.com/sureshaker/gold-snafu
Moves Like Ms Jackson	ZHU	http://soundcloud.com/thisthatnew-1/zhu-moves-like-ms-jackson
White Tiger	Izzy Bizu (Hippie Sabotage remix)	http://soundcloud.com/hippie-sabotage/izzy-bizu-white-tiger-hippie-sabotage-remix
You There	Aquilo	http://soundcloud.com/aquilo/you-there
Lines of Latitude	Small Black feat. Frankie Rose	http://soundcloud.com/jagjaguwar/small-black-lines-of-latitude
Bowery	(Zebra Safari remix)	http://soundcloud.com/zebra-safari/bowery-zebra-safari-remix-1
Talk Is Cheap	Chet Faker	http://soundcloud.com/chet-faker/talk-is-cheap-4
Kisser	Step Rockets (RII remix)	http://soundcloud.com/steprockets/step-rocket-kisser-rii-remix
Perfect Like You	Ricoshëi	http://soundcloud.com/pamparecords/ricosh-i-perfect-like-you-2
Under Control (Calvin Harris Cover)	Foster The People	http://soundcloud.com/fosterthepeoplemusic/under-control-calvin-harris
Shape Of My Heart	Sting (LCAW remix)	http://soundcloud.com/vitruco-music/sting-shape-of-my-heart-lcaw
Sunshine	Neo-Safari	http://soundcloud.com/neo-safari/sunshine
Tilt Mode	Exmag feat. Gibbz	http://soundcloud.com/gramatik/tilt-mode-feat-gibbz
Temptation	Leo Kalyan	http://soundcloud.com/leokalyan/leo-kalyan-temptation
Tear It Down	The Aston Shuffle (Low Steppa remix)	http://soundcloud.com/low-steppa/the-aston-shuffle-tear-it-down
From Eden	Hozier	http://soundcloud.com/thebestnewmusic/from-eden-hozier
Rollin'	Current Swell	http://soundcloud.com/currentswell/current-swell-rollin
Blood Bank	Bon Iver (JacM remix)	http://soundcloud.com/jacm-1/bon-iver-blood-bank-jacm-remix
Opinions	Miamigo	http://soundcloud.com/miamigo/opinions
Operate	ASTR (Boy In A Movie remix)	http://soundcloud.com/boyinamovie/astr-operate-remix
Out of Sight	Mannequins on 7th Street	http://soundcloud.com/mannequinson7thstreet/out-of-sight
Up All Night	Kisses (Holy Models remix)	http://soundcloud.com/cascine/kisses-up-all-night-holy
Leave It Alone	Broken Bells	http://soundcloud.com/brokenbellsmusic/leave-it-alone-1
Give It Up (Ra Ra Riot Remix)	EXROYALE	http://soundcloud.com/exroyale/give-it-up-ra-ra-riot-remix-1
Come Alive	Chromeo (Le Youth remix)	http://soundcloud.com/leyouth/chromeo-come-alive-le-youth
I Shot The Sheriff	N.A.S.A. feat. Karen O	http://soundcloud.com/nasaofficial/i-shot-the-sheriff-feat
Are You With Me	Easton Corbin (Lost Frequencies remix)	http://soundcloud.com/paulina-rimkevi-i-t/easton-corbin-are-you-with-me
The Read All About It Bootleg	Stefan Biniak	http://soundcloud.com/esbee/stefan-biniak-the-read-all
Trojans	Atlas Genius (Lenno remix)	http://soundcloud.com/lenno/atlas-genius-trojans-lenno-remix
Swell	Twin Caverns	http://soundcloud.com/twin-caverns/swell
Beach House	Gold Falls	http://soundcloud.com/goldfalls/beach-house
Right Track	I/O	http://soundcloud.com/ioanalog/right-track
The Anthem (Club Mix)	Scheinizzl	http://soundcloud.com/scheinizzl/scheinizzl-the-anthem
Certainty	Lincoln Jesser	http://soundcloud.com/lincolnjesser/certainty
Flicker	Shivum Sharma	http://soundcloud.com/shivum-sharma/flicker-2
Steal You Away	Gold Spectacles	http://soundcloud.com/goldspectacles/gold-spectacles-steal-you-away
I Think It's Gonna Rain Today	Dale Earnhardt Jr. Jr.	http://soundcloud.com/dale-earnhardt-jr-jr/rain-today-mm4-iso
Phantoms	Khushi	http://soundcloud.com/khushimusic/phantoms
Fear Like You	Chet Faker	http://soundcloud.com/sah_mat10/chet-faker-fear-like-you
Higher	David Douglas	http://soundcloud.com/daviddouglasmusic/david-douglas-higher
False Widow	White Royal	http://soundcloud.com/whiteroyalband/false-widow
Caroline Street	KAASI	http://soundcloud.com/itskaasi/caroline-street
Mercury Child	Blood Cultures	http://soundcloud.com/blood-cultures/mercury-child
Am Gone	Adult Jazz	http://soundcloud.com/adultjazz/am-gone
Night Ride	Sohight & Cheevy	http://soundcloud.com/sohight/sohight-cheevy-night-ride
Hide	Little May (Duncan Murray remix)	http://soundcloud.com/djduncanmurray/little-may-hide-duncan-1
Middle Of Things, Beautiful Wife	Sango feat. SPZRKT (Stwo remix)	http://soundcloud.com/stwosc/sango-middle-of-things-1
Make It To Me	Sam Smith	http://soundcloud.com/michelle-salgado-8/sam-smith-make-it-to-me-acoustic
Breathe (Télépopmusik Cover)	New Navy	http://soundcloud.com/futureclassic/new-navy-breathe-t-l
Outshining	Signature feat. Lotfi	http://soundcloud.com/signature-official/outshining-ft-lotfi
Didn't I	Esbe	http://soundcloud.com/esbe1988/didnt-i
I Got U	Duke Dumont feat. Jax Jones	http://soundcloud.com/dukedumont/duke-dumont-feat-jax-jones-i
Leaves Like Glass	Woods	http://soundcloud.com/woodsist/woods-leaves-like-glass
When You Feel Alright	Redw00d	http://soundcloud.com/redw00d/when-you-feel-alright
Man X Woman	Mar	http://soundcloud.com/down-low-1/mar-man-x-woman-prod-full
Wrong Or Right	Kwabs	http://soundcloud.com/kwabs/wrong-or-right
Someone's Will (To Have You)	Loft Apartment	http://soundcloud.com/loft-apartment/loft-apartment-someones-will
Tropea	Kaleida	http://soundcloud.com/kaleidamusic/tropea
Something for the Weekend	Ben Westbeech (R-point remix)	http://soundcloud.com/rpoint/ben-westbeech-something-for
I'm a Fool (Slowed)	CJ Trillo	http://soundcloud.com/tirfal/cj-trillo-im-a-fool-slowed
Up All Night	Oliver Tank	http://soundcloud.com/oliver-tank/up-all-night
Virtual Insanity	Jamiroquai	http://soundcloud.com/vertitia7/virtual-insanity-jamiroquai
Ghosts	The Presets	http://soundcloud.com/grillmarketing/the-presets-ghosts
Easy Yoke	Favela	http://soundcloud.com/favelamusic/easy-yoke
Love (John Lennon Cover)	Beck	http://soundcloud.com/fantasylabelgroup/love-beck
We Love You	Lowenherz & Freed (Zwette remix)	http://soundcloud.com/ccc1406/we-love-you-zwette-edit
Can't Describe Her	Ang Low	http://soundcloud.com/ang-low/cant-describe-her
Won't Get Away	Phil Beaudreau	http://soundcloud.com/philbeaudreau/wont-get-away
These Shores	Adam Smith	http://soundcloud.com/adam-smith/these-shores
White Snow	CHPLN (Shy Luv remix)	http://soundcloud.com/chplnmusic/chpln-white-snow-shy-luv-remix
Sanibel	Air Zaïre feat. Patrick Baker	http://soundcloud.com/airzaire/sanibel-feat-patrick-baker
Sun	From Kid (Lou Teti remix)	http://soundcloud.com/louteti/from-kid-sun-lou-teti-mix
Sunny	Pillow Talk	http://soundcloud.com/agent53/pillow-talk-sunny-original-mix
Got It Fine	Whitney Houston X Mobb Deep (Phazz remix)	http://soundcloud.com/yaseen-ali-butt-1/whitney-houston-x-mobb-deep
Donny	Chop Sui	http://soundcloud.com/chop-sui/donny
Once	Slow Magic, Beat Culture	http://soundcloud.com/fbits/slow-magic-beat-culture-once
Step Out	José González	http://soundcloud.com/songsontap/step-outside-jose-gonzalez-the
Hole Why'd Wurld	FTSE feat. Femme	http://soundcloud.com/thankftse/ftse-hole-whyd-wurld-ft-femme
Twenty Thirteen	Röyksopp feat. Jamie Irrepressible	http://soundcloud.com/royksopp/twenty-thirteen
How I Feel	Lane 8	http://soundcloud.com/lane8music/lane-8-how-i-feel
It All Feels Right	Washed Out	http://soundcloud.com/artsandcraftsmx/washed-out-it-all-feels-right
War Zone	Dale Earnhardt Jr. Jr.	http://soundcloud.com/dale-earnhardt-jr-jr/war-zone-dale-earnhardt-jr-jr
Take Me To Church	Hozier	http://soundcloud.com/marvin-jensen/hozier-take-me-to-church-mp3-1
Taking Over	Joe Goddard	http://soundcloud.com/dfa-records/joe-goddard-taking-over
The Chief	Wildcat! Wildcat!	http://soundcloud.com/wildcat-wildcat/wildcat-wildcat-the-chief
Lazerburn	Jesse Woods	http://soundcloud.com/jessewoods-2/lazerburn1
